ags,name,is_kreisfrei,bundesland,regierungsbezirk,landkreis,population,population_date,homepage_url,allowed_domains,lat,lon,wikipedia_url,wikidata_qid,wikipedia_revision,last_checked,source
09471117,Bischberg,0,Bayern,Oberfranken,Landkreis Bamberg,6154,2023-12-31T00:00:00Z,https://www.bischberg.de/,bischberg.de|www.bischberg.de,49.912298,10.827650,https://de.wikipedia.org/wiki/Bischberg,Q530525,263556989,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471119,Breitengüßbach,0,Bayern,Oberfranken,Landkreis Bamberg,4524,2023-12-31T00:00:00Z,http://www.breitenguessbach.de,breitenguessbach.de|www.breitenguessbach.de,49.971700,10.889040,https://de.wikipedia.org/wiki/Breiteng%C3%BC%C3%9Fbach,Q529392,262532430,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471120,Burgebrach,0,Bayern,Oberfranken,Landkreis Bamberg,7174,2023-12-31T00:00:00Z,https://www.vg-burgebrach.de/markt-burgebrach,vg-burgebrach.de|www.vg-burgebrach.de,49.816667,10.750000,https://de.wikipedia.org/wiki/Burgebrach,Q513956,262876027,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471122,Burgwindheim,0,Bayern,Oberfranken,Landkreis Bamberg,1266,2023-12-31T00:00:00Z,http://www.burgwindheim.de,burgwindheim.de|www.burgwindheim.de,49.833333,10.600000,https://de.wikipedia.org/wiki/Burgwindheim,Q529701,261904539,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471123,Buttenheim,0,Bayern,Oberfranken,Landkreis Bamberg,3719,2024-12-31T00:00:00Z,http://www.buttenheim.de/,buttenheim.de|www.buttenheim.de,49.803611,11.031667,https://de.wikipedia.org/wiki/Buttenheim,Q545388,262811608,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471128,Ebrach,0,Bayern,Oberfranken,Landkreis Bamberg,1845,2023-12-31T00:00:00Z,https://www.ebrach.de/,ebrach.de|www.ebrach.de,49.847612,10.489096,https://de.wikipedia.org/wiki/Ebrach,Q521954,262276256,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471131,Frensdorf,0,Bayern,Oberfranken,Landkreis Bamberg,5199,2023-12-31T00:00:00Z,http://www.frensdorf.de,frensdorf.de|www.frensdorf.de,49.816670,10.866670,https://de.wikipedia.org/wiki/Frensdorf,Q529719,262611868,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471133,Gerach,0,Bayern,Oberfranken,Landkreis Bamberg,1036,2023-12-31T00:00:00Z,https://www.gerach.de/,gerach.de|www.gerach.de,50.030768,10.807544,https://de.wikipedia.org/wiki/Gerach_(Oberfranken),Q569566,262509188,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471137,Gundelsheim,0,Bayern,Oberfranken,Landkreis Bamberg,3670,2023-12-31T00:00:00Z,http://www.gemeinde-gundelsheim.de,gemeinde-gundelsheim.de|www.gemeinde-gundelsheim.de,49.938889,10.918056,https://de.wikipedia.org/wiki/Gundelsheim_(Oberfranken),Q553227,262858266,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471140,Hallstadt,0,Bayern,Oberfranken,Landkreis Bamberg,8888,2023-12-31T00:00:00Z,https://hallstadt.de,hallstadt.de|www.hallstadt.de,49.976667,11.033889,https://de.wikipedia.org/wiki/Hallstadt,Q302632,262853705,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471142,Heiligenstadt in Oberfranken,0,Bayern,Oberfranken,Landkreis Bamberg,3703,2023-12-31T00:00:00Z,https://www.markt-heiligenstadt.de/,markt-heiligenstadt.de|www.markt-heiligenstadt.de,49.866667,11.166667,https://de.wikipedia.org/wiki/Heiligenstadt_in_Oberfranken,Q628981,263499922,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471145,Hirschaid,0,Bayern,Oberfranken,Landkreis Bamberg,12607,2023-12-31T00:00:00Z,http://www.hirschaid.de,hirschaid.de|www.hirschaid.de,49.819886,10.987897,https://de.wikipedia.org/wiki/Hirschaid,Q538066,262779464,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471150,Kemmern,0,Bayern,Oberfranken,Landkreis Bamberg,2545,2023-12-31T00:00:00Z,http://www.kemmern.de,kemmern.de|www.kemmern.de,49.950000,10.866667,https://de.wikipedia.org/wiki/Kemmern,Q529400,264097372,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471151,Königsfeld,0,Bayern,Oberfranken,Landkreis Bamberg,1278,2023-12-31T00:00:00Z,http://www.koenigsfeld-oberfranken.de,koenigsfeld-oberfranken.de|www.koenigsfeld-oberfranken.de,49.950000,11.166667,https://de.wikipedia.org/wiki/K%C3%B6nigsfeld_(Oberfranken),Q705725,262740150,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471152,Lauter,0,Bayern,Oberfranken,Landkreis Bamberg,1203,2023-12-31T00:00:00Z,https://www.gemeinde-lauter.de/,gemeinde-lauter.de|www.gemeinde-lauter.de,49.966667,10.783333,https://de.wikipedia.org/wiki/Lauter_(Oberfranken),Q550543,262933536,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471154,Lisberg,0,Bayern,Oberfranken,Landkreis Bamberg,1708,2023-12-31T00:00:00Z,http://www.lisberg.de,lisberg.de|www.lisberg.de,49.880556,10.729444,https://de.wikipedia.org/wiki/Lisberg,Q549641,262835050,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471155,Litzendorf,0,Bayern,Oberfranken,Landkreis Bamberg,6307,2023-12-31T00:00:00Z,http://www.litzendorf.de,litzendorf.de|www.litzendorf.de,49.900000,11.000000,https://de.wikipedia.org/wiki/Litzendorf,Q550700,262766503,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471159,Memmelsdorf,0,Bayern,Oberfranken,Landkreis Bamberg,8822,2023-12-31T00:00:00Z,https://www.memmelsdorf.de/,memmelsdorf.de|www.memmelsdorf.de,49.932778,10.953333,https://de.wikipedia.org/wiki/Memmelsdorf,Q534442,262751184,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471165,Oberhaid,0,Bayern,Oberfranken,Landkreis Bamberg,4720,2023-12-31T00:00:00Z,http://www.oberhaid.de,oberhaid.de|www.oberhaid.de,49.932222,10.815556,https://de.wikipedia.org/wiki/Oberhaid_(Oberfranken),Q534311,262915524,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471169,Pettstadt,0,Bayern,Oberfranken,Landkreis Bamberg,2214,2023-12-31T00:00:00Z,https://www.pettstadt.de/,pettstadt.de|www.pettstadt.de,49.830000,10.929167,https://de.wikipedia.org/wiki/Pettstadt,Q427456,262483414,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471172,Pommersfelden,0,Bayern,Oberfranken,Landkreis Bamberg,3105,2023-12-31T00:00:00Z,http://www.pommersfelden.de,pommersfelden.de|www.pommersfelden.de,49.766667,10.816667,https://de.wikipedia.org/wiki/Pommersfelden,Q627521,264083816,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471173,Priesendorf,0,Bayern,Oberfranken,Landkreis Bamberg,1532,2023-12-31T00:00:00Z,https://www.priesendorf.de/,priesendorf.de|www.priesendorf.de,49.907608,10.712171,https://de.wikipedia.org/wiki/Priesendorf,Q530556,261980625,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471174,Rattelsdorf,0,Bayern,Oberfranken,Landkreis Bamberg,4646,2023-12-31T00:00:00Z,https://www.markt-rattelsdorf.de/,markt-rattelsdorf.de|www.markt-rattelsdorf.de,50.015556,10.886944,https://de.wikipedia.org/wiki/Rattelsdorf,Q529428,263235633,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471175,Reckendorf,0,Bayern,Oberfranken,Landkreis Bamberg,1990,2023-12-31T00:00:00Z,https://www.reckendorf.de/,reckendorf.de|www.reckendorf.de,50.019644,10.826953,https://de.wikipedia.org/wiki/Reckendorf,Q524280,263132105,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471185,Scheßlitz,0,Bayern,Oberfranken,Landkreis Bamberg,7344,2023-12-31T00:00:00Z,https://schesslitz.de,schesslitz.de|www.schesslitz.de,49.976667,11.033889,https://de.wikipedia.org/wiki/Sche%C3%9Flitz,Q238951,262867124,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471186,Schönbrunn im Steigerwald,0,Bayern,Oberfranken,Landkreis Bamberg,1915,2023-12-31T00:00:00Z,https://www.vg-burgebrach.de/gemeinde-schoenbrunn-i-steigerwald,vg-burgebrach.de|www.vg-burgebrach.de,49.859389,10.687889,https://de.wikipedia.org/wiki/Sch%C3%B6nbrunn_im_Steigerwald,Q545248,263482002,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471189,Stadelhofen,0,Bayern,Oberfranken,Landkreis Bamberg,1263,2023-12-31T00:00:00Z,http://www.stadelhofen-oberfranken.de,stadelhofen-oberfranken.de|www.stadelhofen-oberfranken.de,50.003056,11.197500,https://de.wikipedia.org/wiki/Stadelhofen,Q183261,263733980,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471191,Stegaurach,0,Bayern,Oberfranken,Landkreis Bamberg,7134,2023-12-31T00:00:00Z,http://www.stegaurach.de,stegaurach.de|www.stegaurach.de,49.863333,10.843611,https://de.wikipedia.org/wiki/Stegaurach,Q178365,263825168,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471195,Strullendorf,0,Bayern,Oberfranken,Landkreis Bamberg,7875,2023-12-31T00:00:00Z,http://www.strullendorf.de,strullendorf.de|www.strullendorf.de,49.833333,10.966667,https://de.wikipedia.org/wiki/Strullendorf,Q539907,262775970,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471207,Viereth-Trunstadt,0,Bayern,Oberfranken,Landkreis Bamberg,3646,2023-12-31T00:00:00Z,https://www.viereth-trunstadt.de/,viereth-trunstadt.de|www.viereth-trunstadt.de,49.922778,10.776944,https://de.wikipedia.org/wiki/Viereth-Trunstadt,Q550723,262835377,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471208,Walsdorf,0,Bayern,Oberfranken,Landkreis Bamberg,2683,2023-12-31T00:00:00Z,http://www.walsdorf.de,walsdorf.de|www.walsdorf.de,49.866667,10.783333,https://de.wikipedia.org/wiki/Walsdorf_(Oberfranken),Q553785,262933577,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471209,Wattendorf,0,Bayern,Oberfranken,Landkreis Bamberg,636,2023-12-31T00:00:00Z,http://www.wattendorf-oberfranken.de,wattendorf-oberfranken.de|www.wattendorf-oberfranken.de,50.033333,11.133333,https://de.wikipedia.org/wiki/Wattendorf,Q550708,262540962,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471214,Zapfendorf,0,Bayern,Oberfranken,Landkreis Bamberg,5059,2023-12-31T00:00:00Z,http://www.zapfendorf.de,www.zapfendorf.de|zapfendorf.de,50.017500,10.930833,https://de.wikipedia.org/wiki/Zapfendorf,Q147332,263235551,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09471220,Schlüsselfeld,0,Bayern,Oberfranken,Landkreis Bamberg,6087,2023-12-31T00:00:00Z,http://www.schluesselfeld.de,schluesselfeld.de|www.schluesselfeld.de,49.756694,10.619306,https://de.wikipedia.org/wiki/Schl%C3%BCsselfeld,Q515958,261072551,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472111,Ahorntal,0,Bayern,Oberfranken,Landkreis Bayreuth,2185,2023-12-31T00:00:00Z,https://ahorntal.de,ahorntal.de|www.ahorntal.de,49.850000,11.433333,https://de.wikipedia.org/wiki/Ahorntal,Q269617,263466937,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472115,Aufseß,0,Bayern,Oberfranken,Landkreis Bayreuth,1263,2023-12-31T00:00:00Z,https://www.aufsess.de/,aufsess.de|www.aufsess.de,49.883611,11.228333,https://de.wikipedia.org/wiki/Aufse%C3%9F,Q507100,262699141,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472116,Bad Berneck im Fichtelgebirge,0,Bayern,Oberfranken,Landkreis Bayreuth,4526,2023-12-31T00:00:00Z,https://www.badberneck.de/,badberneck.de|www.badberneck.de,50.045639,11.672381,https://de.wikipedia.org/wiki/Bad_Berneck_im_Fichtelgebirge,Q504528,263341406,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472118,Betzenstein,0,Bayern,Oberfranken,Landkreis Bayreuth,2515,2023-12-31T00:00:00Z,http://www.betzenstein.de/,betzenstein.de|www.betzenstein.de,49.680278,11.417778,https://de.wikipedia.org/wiki/Betzenstein,Q182131,262641610,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472119,Bindlach,0,Bayern,Oberfranken,Landkreis Bayreuth,7323,2023-12-31T00:00:00Z,http://www.bindlach.de/,bindlach.de|www.bindlach.de,49.981111,11.611389,https://de.wikipedia.org/wiki/Bindlach,Q505002,262506283,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472121,Bischofsgrün,0,Bayern,Oberfranken,Landkreis Bayreuth,1969,2023-12-31T00:00:00Z,http://www.bischofsgruen.de,bischofsgruen.de|www.bischofsgruen.de,50.052500,11.796111,https://de.wikipedia.org/wiki/Bischofsgr%C3%BCn,Q253123,262047795,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472127,Creußen,0,Bayern,Oberfranken,Landkreis Bayreuth,5111,2023-12-31T00:00:00Z,https://www.stadt-creussen.de/,stadt-creussen.de|www.stadt-creussen.de,49.843889,11.622778,https://de.wikipedia.org/wiki/Creu%C3%9Fen,Q502745,263235496,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472131,Eckersdorf,0,Bayern,Oberfranken,Landkreis Bayreuth,5064,2023-12-31T00:00:00Z,https://www.eckersdorf.de/,eckersdorf.de|www.eckersdorf.de,49.932778,11.501111,https://de.wikipedia.org/wiki/Eckersdorf,Q505642,262699417,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472133,Emtmannsberg,0,Bayern,Oberfranken,Landkreis Bayreuth,1005,2023-12-31T00:00:00Z,http://www.emtmannsberg.de/,emtmannsberg.de|www.emtmannsberg.de,49.891389,11.644722,https://de.wikipedia.org/wiki/Emtmannsberg,Q31596,262694811,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472138,Fichtelberg,0,Bayern,Oberfranken,Landkreis Bayreuth,1784,2023-12-31T00:00:00Z,https://www.fichtelberg.de/,fichtelberg.de|www.fichtelberg.de,49.999444,11.851389,https://de.wikipedia.org/wiki/Fichtelberg_(Oberfranken),Q528611,262696564,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472139,Gefrees,0,Bayern,Oberfranken,Landkreis Bayreuth,4248,2023-12-31T00:00:00Z,http://www.gefrees.de,gefrees.de|www.gefrees.de,50.095278,11.739722,https://de.wikipedia.org/wiki/Gefrees,Q504562,263317934,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472140,Gesees,0,Bayern,Oberfranken,Landkreis Bayreuth,1273,2023-12-31T00:00:00Z,http://www.gesees.de,gesees.de|www.gesees.de,49.899444,11.537778,https://de.wikipedia.org/wiki/Gesees,Q511955,262699386,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472141,Glashütten,0,Bayern,Oberfranken,Landkreis Bayreuth,1362,2023-12-31T00:00:00Z,http://www.glashuetten.de,glashuetten.de|www.glashuetten.de,49.888889,11.448611,https://de.wikipedia.org/wiki/Glash%C3%BCtten_(Oberfranken),Q527328,262649986,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472143,Goldkronach,0,Bayern,Oberfranken,Landkreis Bayreuth,3523,2023-12-31T00:00:00Z,https://www.goldkronach.de/,goldkronach.de|www.goldkronach.de,50.011389,11.687222,https://de.wikipedia.org/wiki/Goldkronach,Q503133,263988956,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472146,Haag,0,Bayern,Oberfranken,Landkreis Bayreuth,956,2023-12-31T00:00:00Z,https://www.haag-oberfranken.de/,haag-oberfranken.de|www.haag-oberfranken.de,49.869722,11.562500,https://de.wikipedia.org/wiki/Haag_(Oberfranken),Q511280,262482873,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472150,Heinersreuth,0,Bayern,Oberfranken,Landkreis Bayreuth,3790,2023-12-31T00:00:00Z,http://www.heinersreuth.de,heinersreuth.de|www.heinersreuth.de,49.967500,11.532500,https://de.wikipedia.org/wiki/Heinersreuth,Q505061,263095204,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472154,Hollfeld,0,Bayern,Oberfranken,Landkreis Bayreuth,4884,2023-12-31T00:00:00Z,http://www.hollfeld.de,hollfeld.de|www.hollfeld.de,49.936944,11.290833,https://de.wikipedia.org/wiki/Hollfeld,Q503048,263988451,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472155,Hummeltal,0,Bayern,Oberfranken,Landkreis Bayreuth,2460,2023-12-31T00:00:00Z,"http://www.hummeltal.de/index.php?id=0,134",hummeltal.de|www.hummeltal.de,49.890278,11.510278,https://de.wikipedia.org/wiki/Hummeltal,Q505537,262483113,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472156,Kirchenpingarten,0,Bayern,Oberfranken,Landkreis Bayreuth,1283,2023-12-31T00:00:00Z,http://www.kirchenpingarten.de,kirchenpingarten.de|www.kirchenpingarten.de,49.921667,11.786667,https://de.wikipedia.org/wiki/Kirchenpingarten,Q503884,264067748,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472164,Mehlmeisel,0,Bayern,Oberfranken,Landkreis Bayreuth,1323,2023-12-31T00:00:00Z,https://mehlmeisel.de,mehlmeisel.de|www.mehlmeisel.de,49.976111,11.855000,https://de.wikipedia.org/wiki/Mehlmeisel,Q503844,262699369,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472166,Mistelbach,0,Bayern,Oberfranken,Landkreis Bayreuth,1518,2023-12-31T00:00:00Z,http://www.mistelbach.de,mistelbach.de|www.mistelbach.de,49.916667,11.516667,https://de.wikipedia.org/wiki/Mistelbach_(Oberfranken),Q514454,256277682,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472167,Mistelgau,0,Bayern,Oberfranken,Landkreis Bayreuth,3946,2023-12-31T00:00:00Z,https://www.mistelgau.de/,mistelgau.de|www.mistelgau.de,49.916667,11.466667,https://de.wikipedia.org/wiki/Mistelgau,Q505319,262483010,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472175,Pegnitz,0,Bayern,Oberfranken,Landkreis Bayreuth,13741,2023-12-31T00:00:00Z,https://www.pegnitz.de/,pegnitz.de|www.pegnitz.de,49.756389,11.545000,https://de.wikipedia.org/wiki/Pegnitz_(Stadt),Q26461,263235808,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472176,Plankenfels,0,Bayern,Oberfranken,Landkreis Bayreuth,891,2023-12-31T00:00:00Z,http://www.plankenfels.de,plankenfels.de|www.plankenfels.de,49.883333,11.333333,https://de.wikipedia.org/wiki/Plankenfels,Q503519,262482355,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472177,Plech,0,Bayern,Oberfranken,Landkreis Bayreuth,1349,2023-12-31T00:00:00Z,http://www.plech.de,plech.de|www.plech.de,49.651944,11.468333,https://de.wikipedia.org/wiki/Plech,Q373582,263235778,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472179,Pottenstein,0,Bayern,Oberfranken,Landkreis Bayreuth,5225,2023-12-31T00:00:00Z,http://www.pottenstein.de,pottenstein.de|www.pottenstein.de,49.772222,11.411389,https://de.wikipedia.org/wiki/Pottenstein_(Oberfranken),Q504762,262483077,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472180,Prebitz,0,Bayern,Oberfranken,Landkreis Bayreuth,956,2023-12-31T00:00:00Z,https://www.gemeinde-prebitz.de/,gemeinde-prebitz.de|www.gemeinde-prebitz.de,49.834167,11.685000,https://de.wikipedia.org/wiki/Prebitz,Q503588,263235783,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09472184,Schnabelwaid,0,Bayern,Oberfranken,Landkreis Bayreuth,929,2023-12-31T00:00:00Z,https://www.markt-schnabelwaid.de/,markt-schnabelwaid.de|www.markt-schnabelwaid.de,49.816667,11.566667,https://de.wikipedia.org/wiki/Schnabelwaid,Q504174,263235775,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
